dist,expr,repKO,rep,size,relcen,pos,cell,ori,genrep,type,Legend:,,
0.96,0,3,3,993.459,0.134190663,1,11,0,12,1,,,
0.9805,0,3,3,1425.238,0.13343767,10,14,0,12,1,,,
0.985,0,3,3,615.072,0.189568899,9,26,0,12,1,,,
0.995,0,3,3,909.559,0.143495818,9,25,0,12,1,,,
1.005,0,3,3,1081.792,0.120445829,2,1,0,12,1,,,
1.018,0,3,3,802.581,0.146180356,6,2,0,12,1,,,
1.04,0,3,3,1006.847,0.143646409,5,14,0,12,1,,,
1.043,0,3,3,1107.941,0.121547605,2,10,0,12,1,,,
1.043,0,3,3,821.554,0.145365854,6,6,0,12,1,,,
1.061,0,3,3,569.13,0.207388585,5,8,0,12,1,,,
1.077,0,3,3,1173.528,0.177021696,9,12,0,12,1,,,
1.082,0,3,3,951.611,0.16248686,9,36,0,12,1,,,
1.095,0,3,3,941.364,0.149121612,1,10,0,12,1,,,
1.121,0,3,3,867.515,0.169284204,10,4,0,12,1,,,
1.167,0,3,3,1175.341,0.182686287,10,5,0,12,1,,,
1.168,0,3,3,821.98,0.228482003,9,8,0,12,1,,,
1.182,0,3,3,930.082,0.190675915,9,18,0,12,1,,,
1.191,0,3,3,1181.853,0.186794228,6,8,0,12,1,,,
1.204,0,3,3,600.011,0.217407006,6,12,0,12,1,,,
1.215,0,3,3,970.449,0.183119819,9,1,0,12,1,,,
1.288,0,3,3,916.349,0.172353807,5,6,0,12,1,,,
1.341,0,3,3,948.234,0.201805869,10,11,0,12,1,,,
1.364,0,3,3,869.357,0.294155704,6,5,0,12,1,,,
1.377,0,3,3,1053.702,0.180684949,1,6,0,12,1,,,
1.378,0,3,3,1106.813,0.209295261,2,12,0,12,1,,,
1.388,0,3,3,930.082,0.205904169,9,18,0,12,1,,,
1.401,0,3,3,1553.349,0.192023026,6,10,0,12,1,,,
1.416,0,3,3,640.425,0.237265416,5,13,0,12,1,,,
1.429,0,3,3,1042.244,0.205641099,2,2,0,12,1,,,
1.457,0,3,3,1293.206,0.203719239,9,3,0,12,1,,,
1.467,0,3,3,1006.847,0.242239102,5,14,0,12,1,,,
1.478,0,3,3,838.845,0.206886898,9,10,0,12,1,,,
1.485,0,3,3,909.37,0.236653386,9,17,0,12,1,,,
1.496,0,3,3,828.575,0.243252033,2,4,0,12,1,,,
1.507,0,3,3,1222.029,0.181042768,1,5,0,12,1,,,
1.51,0,3,3,1106.813,0.200664452,2,12,0,12,1,,,
1.57,0,3,3,938.979,0.175066905,1,7,0,12,1,,,
1.58,0,3,3,1363.692,0.235154041,5,1,0,12,1,,,
1.584,0,3,3,968.771,0.229798346,1,8,0,12,1,,,
1.59,0,3,3,1067.83,0.195259732,10,2,0,12,1,,,
1.592,0,3,3,821.98,0.319102024,9,8,0,12,1,,,
1.598,0,3,3,1003.344,0.232808858,9,9,0,12,1,,,
1.6,0,3,3,1053.702,0.2341235,1,6,0,12,1,,,
1.648,0,3,3,822.358,0.365978237,5,10,0,12,1,,,
1.656,0,3,3,1176.282,0.207831325,5,2,0,12,1,,,
1.689,0,3,3,1368.864,0.253337333,9,24,0,12,1,,,
1.691,0,3,3,741.585,0.243730182,5,4,0,12,1,,,
1.697,0,3,3,761.389,0.317671284,9,23,0,12,1,,,
1.705,0,3,3,880.637,0.300546448,9,5,0,12,1,,,
1.706,0,3,3,564.424,0.381655481,6,3,0,12,1,,,
1.716,0,3,3,948.234,0.268712809,10,11,0,12,1,,,
1.735,0,3,3,1177.61,0.249712147,2,5,0,12,1,,,
1.742,0,3,3,1068.747,0.27532796,2,3,0,12,1,,,
1.797,0,3,3,1142.741,0.305041589,1,3,0,12,1,,,
1.824,0,3,3,880.637,0.311528608,9,5,0,12,1,,,
1.829,0,3,3,1218.99,0.243444696,10,10,0,12,1,,,
1.855,0,3,3,1260.188,0.218621096,1,9,0,12,1,,,
1.876,0,3,3,821.554,0.371338084,6,6,0,12,1,,,
1.926,0,3,3,938.979,0.212067826,1,7,0,12,1,,,
1.927,0,3,3,1244.071,0.235574572,5,17,0,12,1,,,
1.943,0,3,3,718.983,0.319782752,6,16,0,12,1,,,
1.954,0,3,3,1384.614,0.24809548,10,13,0,12,1,,,
2.017,0,3,3,1217.705,0.264074365,6,14,0,12,1,,,
2.027,0,3,3,814.668,0.317861063,5,9,0,12,1,,,
2.041,0,3,3,1260.188,0.285016059,1,9,0,12,1,,,
2.053,0,3,3,1293.206,0.261096274,9,3,0,12,1,,,
2.068,0,3,3,838.845,0.342838196,9,10,0,12,1,,,
2.079,0,3,3,718.343,0.334513274,5,15,0,12,1,,,
2.1,0,3,3,923.834,0.375335121,10,15,0,12,1,,,
2.132,0,3,3,1107.941,0.318303971,2,10,0,12,1,,,
2.147,0,3,3,1396.054,0.301990295,10,12,0,12,1,,,
2.163,0,3,3,821.466,0.33886887,10,1,0,12,1,,,
2.172,0,3,3,1218.99,0.287377613,10,10,0,12,1,,,
2.214,0,3,3,604.732,0.311261071,9,4,0,12,1,,,
2.22,0,3,3,718.343,0.385282888,5,15,0,12,1,,,
2.247,0,3,3,1300.722,0.381558839,6,11,0,12,1,,,
2.251,0,3,3,846.388,0.348398081,10,8,0,12,1,,,
2.297,0,3,3,1202.683,0.326278409,1,1,0,12,1,,,
2.308,0,3,3,904.692,0.335124147,5,7,0,12,1,,,
2.317,0,3,3,1055.643,0.317049808,1,4,0,12,1,,,
2.394,0,3,3,1055.643,0.321126761,1,4,0,12,1,,,
2.423,0,3,3,1064.786,0.358325939,9,2,0,12,1,,,
2.428,0,3,3,728.17,0.376784606,6,15,0,12,1,,,
2.43,0,3,3,970.449,0.3888,9,1,0,12,1,,,
2.436,0,3,3,1343.583,0.376274328,9,11,0,12,1,,,
2.506,0,3,3,941.364,0.404454487,1,10,0,12,1,,,
2.52,0,3,3,827.547,0.374944205,5,16,0,12,1,,,
2.559,0,3,3,774.871,0.481648786,10,6,0,12,1,,,
2.658,0,3,3,986.862,0.403889986,2,9,0,12,1,,,
2.674,0,3,3,662.473,0.581304348,9,30,0,12,1,,,
2.678,0,3,3,952.973,0.468263682,9,15,0,12,1,,,
2.7,0,3,3,1173.563,0.342639594,2,6,0,12,1,,,
2.7,0,3,3,1134.434,0.369913687,6,4,0,12,1,,,
2.75,0,3,3,1173.563,0.438806446,2,6,0,12,1,,,
2.795,0,3,3,1384.614,0.332738095,10,13,0,12,1,,,
2.832,0,3,3,1058.684,0.462518373,6,17,0,12,1,,,
2.887,0,3,3,718.983,0.57902126,6,16,0,12,1,,,
2.906,0,3,3,909.37,0.56991567,9,17,0,12,1,,,
2.914,0,3,3,1081.792,0.443598721,2,1,0,12,1,,,
2.936,0,3,3,1396.054,0.399510137,10,12,0,12,1,,,
2.951,0,3,3,1175.341,0.464578086,10,5,0,12,1,,,
3.043,0,3,3,1495.271,0.344503566,6,9,0,12,1,,,
3.055,0,3,3,1061.727,0.383360522,5,3,0,12,1,,,
3.074,0,3,3,1314.222,0.334421236,1,2,0,12,1,,,
3.13,0,3,3,1101.093,0.418729097,9,13,0,12,1,,,
3.139,0,3,3,904.692,0.552640845,5,7,0,12,1,,,
3.14,0,3,3,1042.244,0.414850046,2,2,0,12,1,,,
3.153,0,3,3,821.466,0.549686192,10,1,0,12,1,,,
3.166,0,3,3,1177.61,0.382875801,2,5,0,12,1,,,
3.208,0,3,3,1314.222,0.474065317,1,2,0,12,1,,,
3.234,0,3,3,986.985,0.45781427,6,1,0,12,1,,,
3.265,0,3,3,1163.919,0.435275297,2,11,0,12,1,,,
3.322,0,3,3,1363.692,0.385920074,5,1,0,12,1,,,
3.433,0,3,3,925.77,0.536993587,9,16,0,12,1,,,
3.526,0,3,3,1202.683,0.451241362,1,1,0,12,1,,,
3.614,0,3,3,1043.672,0.573650794,9,20,0,12,1,,,
3.626,0,3,3,1058.684,0.514764338,6,17,0,12,1,,,
3.633,0,3,3,909.559,0.509608641,9,25,0,12,1,,,
3.786,0,3,3,1181.853,0.540162648,6,8,0,12,1,,,
3.858,0,3,3,993.459,0.550828098,1,11,0,12,1,,,
-0.667,1,4,1,403.366,-0.194630872,2,12,1,13,3,,,
-0.245,1,4,1,1194.949,-0.055192611,4,26,1,13,3,,,
-0.209,1,4,1,437.385,-0.044251535,2,8,1,13,3,,,
0.052,1,4,1,992.211,0.00731982,1,6,1,13,3,,,
0.1,1,4,1,760.351,0.02090738,2,13,1,13,3,,,
0.104,1,4,1,614.222,0.019530516,5,3,1,13,3,,,
0.127,1,4,1,539.969,0.030862697,6,4,1,13,3,,,
0.194,1,4,1,796.187,0.028115942,3,11,1,13,3,,,
0.224,1,4,1,462.884,0.050473186,3,9,1,13,3,,,
0.248,1,4,1,846.613,0.034454015,3,8,1,13,3,,,
0.257,1,4,1,775.946,0.047903075,3,5,1,13,3,,,
0.331,1,4,1,775.946,0.067967146,3,5,1,13,3,,,
0.485,1,4,1,1165.17,0.090198996,3,1,1,13,3,,,
0.498,1,4,1,768.462,0.068125855,1,7,1,13,3,,,
0.508,1,4,1,1028.936,0.074269006,2,9,1,13,3,,,
0.531,1,4,1,507.039,0.115560392,6,5,1,13,3,,,
0.543,1,4,1,539.969,0.11407563,6,4,1,13,3,,,
0.566,1,4,1,759.171,0.096471791,1,1,1,13,3,,,
0.567,1,4,1,914.076,0.079245283,10,5,1,13,3,,,
0.569,1,4,1,812.147,0.086146858,3,6,1,13,3,,,
0.612,1,4,1,660.184,0.140238313,1,2,1,13,3,,,
0.63,1,4,1,776.822,0.10880829,2,14,1,13,3,,,
0.661,1,4,1,910.742,0.083040201,4,21,1,13,3,,,
0.677,1,4,1,716.869,0.123225337,4,29,1,13,3,,,
0.68,1,4,1,499.199,0.125600296,6,6,1,13,3,,,
0.694,1,4,1,853.321,0.119325997,5,6,1,13,3,,,
0.709,1,4,1,915.363,0.128815407,4,8,1,13,3,,,
0.757,1,4,1,320.841,0.145801233,4,30,1,13,3,,,
0.787,1,4,1,1111.257,0.090961627,4,14,1,13,3,,,
0.832,1,4,1,535.878,0.152828802,6,3,1,13,3,,,
0.838,1,4,1,507.039,0.149189959,6,5,1,13,3,,,
0.906,1,4,1,917.688,0.112532605,1,5,1,13,3,,,
0.927,1,4,1,815.252,0.223858971,5,4,1,13,3,,,
0.964,1,4,1,768.275,0.120304505,5,12,1,13,3,,,
0.969,1,4,1,1062.956,0.128072958,10,4,1,13,3,,,
1.004,1,4,1,892.363,0.203568532,4,7,1,13,3,,,
1.007,1,4,1,820.194,0.163793103,2,6,1,13,3,,,
1.011,1,4,1,810.599,0.210888611,1,9,1,13,3,,,
1.02,1,4,1,1110.436,0.16203336,3,3,1,13,3,,,
1.03,1,4,1,860.621,0.17570795,4,4,1,13,3,,,
1.049,1,4,1,893.884,0.1923359,4,2,1,13,3,,,
1.07,1,4,1,1224.27,0.136114998,2,2,1,13,3,,,
1.074,1,4,1,2055.645,0.123108666,4,24,1,13,3,,,
1.089,1,4,1,1373.03,0.163097199,9,3,1,13,3,,,
1.114,1,4,1,403.366,0.218903517,2,12,1,13,3,,,
1.118,1,4,1,943.968,0.131948542,2,7,1,13,3,,,
1.126,1,4,1,895.271,0.154204328,1,3,1,13,3,,,
1.172,1,4,1,892.363,0.197772528,4,7,1,13,3,,,
1.202,1,4,1,931.552,0.170593244,4,18,1,13,3,,,
1.212,1,4,1,876.499,0.178052005,1,10,1,13,3,,,
1.212,1,4,1,1153.037,0.130744337,7,3,1,13,3,,,
1.22,1,4,1,733.853,0.189059352,4,20,1,13,3,,,
1.224,1,4,1,992.211,0.143493552,1,6,1,13,3,,,
1.23,1,4,1,876.499,0.177029361,1,10,1,13,3,,,
1.231,1,4,1,1028.936,0.164002132,2,9,1,13,3,,,
1.237,1,4,1,1165.17,0.174618859,3,1,1,13,3,,,
1.242,1,4,1,720.365,0.234383846,1,8,1,13,3,,,
1.309,1,4,1,810.599,0.273506059,1,9,1,13,3,,,
1.311,1,4,1,938.704,0.241525424,4,9,1,13,3,,,
1.318,1,4,1,1063.583,0.152387559,9,6,1,13,3,,,
1.355,1,4,1,1151.395,0.194823868,2,4,1,13,3,,,
1.382,1,4,1,1032.514,0.189315068,10,7,1,13,3,,,
1.41,1,4,1,1126.405,0.249292786,7,1,1,13,3,,,
1.414,1,4,1,897.578,0.208063567,4,16,1,13,3,,,
1.425,1,4,1,840.856,0.202156334,5,10,1,13,3,,,
1.435,1,4,1,462.884,0.27617398,3,9,1,13,3,,,
1.448,1,4,1,776.822,0.287073751,2,14,1,13,3,,,
1.466,1,4,1,499.199,0.275875047,6,6,1,13,3,,,
1.474,1,4,1,1279.492,0.143009605,2,1,1,13,3,,,
1.499,1,4,1,661.196,0.248137726,4,28,1,13,3,,,
1.534,1,4,1,1261.844,0.161219128,5,8,1,13,3,,,
1.566,1,4,1,820.194,0.18456099,2,6,1,13,3,,,
1.569,1,4,1,897.031,0.168619022,1,4,1,13,3,,,
1.572,1,4,1,733.124,0.207141916,3,7,1,13,3,,,
1.586,1,4,1,1261.844,0.289733285,5,8,1,13,3,,,
1.588,1,4,1,893.884,0.287576965,4,2,1,13,3,,,
1.592,1,4,1,915.363,0.305214724,4,8,1,13,3,,,
1.595,1,4,1,1194.949,0.254102278,4,26,1,13,3,,,
1.614,1,4,1,1024.949,0.310324938,4,15,1,13,3,,,
1.625,1,4,1,768.462,0.243154272,1,7,1,13,3,,,
1.629,1,4,1,860.621,0.339658048,4,4,1,13,3,,,
1.639,1,4,1,733.853,0.258598927,4,20,1,13,3,,,
1.667,1,4,1,661.196,0.345778884,4,28,1,13,3,,,
1.668,1,4,1,535.878,0.365869708,6,3,1,13,3,,,
1.671,1,4,1,917.688,0.293363764,1,5,1,13,3,,,
1.696,1,4,1,977.033,0.246655032,7,2,1,13,3,,,
1.707,1,4,1,1284.391,0.205118962,4,13,1,13,3,,,
1.731,1,4,1,910.742,0.218919944,4,21,1,13,3,,,
1.747,1,4,1,840.856,0.314831501,5,10,1,13,3,,,
1.768,1,4,1,1151.395,0.223882487,2,4,1,13,3,,,
1.779,1,4,1,1717.841,0.475541299,3,4,1,13,3,,,
1.792,1,4,1,812.147,0.267462687,3,6,1,13,3,,,
1.808,1,4,1,1596.07,0.197509286,10,2,1,13,3,,,
1.814,1,4,1,877.729,0.243261365,2,15,1,13,3,,,
1.819,1,4,1,897.031,0.31717524,1,4,1,13,3,,,
1.822,1,4,1,897.578,0.274811463,4,16,1,13,3,,,
1.825,1,4,1,957.07,0.287265859,5,7,1,13,3,,,
1.828,1,4,1,631.415,0.296080337,4,19,1,13,3,,,
1.855,1,4,1,796.599,0.299919159,5,13,1,13,3,,,
1.855,1,4,1,943.968,0.220492096,2,7,1,13,3,,,
1.863,1,4,1,1284.391,0.219641594,4,13,1,13,3,,,
1.868,1,4,1,1019.636,0.426581411,4,3,1,13,3,,,
1.888,1,4,1,1014.854,0.251431615,7,4,1,13,3,,,
1.912,1,4,1,1036.332,0.255137443,6,1,1,13,3,,,
1.917,1,4,1,967.646,0.240526976,4,17,1,13,3,,,
1.925,1,4,1,1063.583,0.22625764,9,6,1,13,3,,,
1.934,1,4,1,1126.718,0.225486767,10,6,1,13,3,,,
1.953,1,4,1,1153.037,0.211638492,7,3,1,13,3,,,
1.963,1,4,1,912.821,0.358407888,10,1,1,13,3,,,
1.972,1,4,1,1337.523,0.241607449,3,2,1,13,3,,,
1.979,1,4,1,660.184,0.375593092,1,2,1,13,3,,,
1.979,1,4,1,733.124,0.249181566,3,7,1,13,3,,,
1.991,1,4,1,801.646,0.325061224,6,2,1,13,3,,,
2.019,1,4,1,1318.156,0.247093379,9,1,1,13,3,,,
2.086,1,4,1,608.892,0.505207072,5,5,1,13,3,,,
2.088,1,4,1,796.187,0.334454589,3,11,1,13,3,,,
2.133,1,4,1,1036.332,0.300973614,6,1,1,13,3,,,
2.202,1,4,1,642.852,0.298616762,2,5,1,13,3,,,
2.222,1,4,1,977.033,0.313045928,7,2,1,13,3,,,
2.296,1,4,1,796.599,0.335280374,5,13,1,13,3,,,
2.306,1,4,1,1038.589,0.358297079,4,27,1,13,3,,,
2.371,1,4,1,891.015,0.339053339,3,10,1,13,3,,,
2.378,1,4,1,608.892,0.32235326,5,5,1,13,3,,,
2.399,1,4,1,895.271,0.380793651,1,3,1,13,3,,,
2.448,1,4,1,642.852,0.468516746,2,5,1,13,3,,,
2.462,1,4,1,967.646,0.509730849,4,17,1,13,3,,,
2.466,1,4,1,1717.841,0.296643811,3,4,1,13,3,,,
2.503,1,4,1,891.015,0.403384367,3,10,1,13,3,,,
2.578,1,4,1,914.076,0.411755311,10,5,1,13,3,,,
2.581,1,4,1,1034.358,0.470470288,2,3,1,13,3,,,
2.608,1,4,1,614.222,0.538731667,5,3,1,13,3,,,
2.616,1,4,1,1318.156,0.381285527,9,1,1,13,3,,,
2.624,1,4,1,1507.998,0.299304209,9,2,1,13,3,,,
2.66,1,4,1,1137.736,0.328963641,7,5,1,13,3,,,
2.714,1,4,1,1014.854,0.428210792,7,4,1,13,3,,,
2.715,1,4,1,915.407,0.379986004,5,2,1,13,3,,,
2.745,1,4,1,853.321,0.338262477,5,6,1,13,3,,,
2.761,1,4,1,964.059,0.565431087,4,5,1,13,3,,,
2.771,1,4,1,1337.523,0.338587488,3,2,1,13,3,,,
2.843,1,4,1,800.119,0.479426644,5,9,1,13,3,,,
2.885,1,4,1,912.821,0.59595125,10,1,1,13,3,,,
2.904,1,4,1,819.012,0.55749664,5,1,1,13,3,,,
2.969,1,4,1,1373.03,0.375585073,9,3,1,13,3,,,
2.986,1,4,1,1137.736,0.395968704,7,5,1,13,3,,,
3.007,1,4,1,1224.27,0.370411431,2,2,1,13,3,,,
3.04,1,4,1,801.646,0.561196234,6,2,1,13,3,,,
3.084,1,4,1,1034.358,0.507988799,2,3,1,13,3,,,
3.088,1,4,1,1111.257,0.412228007,4,14,1,13,3,,,
3.157,1,4,1,877.729,0.433773015,2,15,1,13,3,,,
3.165,1,4,1,631.415,0.503660089,4,19,1,13,3,,,
3.397,1,4,1,1279.492,0.675347913,2,1,1,13,3,,,
3.474,1,4,1,1024.949,0.440639269,4,15,1,13,3,,,
3.548,1,4,1,1110.171,0.549141,4,23,1,13,3,,,
3.552,1,4,1,957.07,0.457142857,5,7,1,13,3,,,
3.67,1,4,1,1525.931,0.313220108,4,6,1,13,3,,,
3.791,1,4,1,1507.998,0.351376402,9,2,1,13,3,,,
3.957,1,4,1,915.407,0.656001326,5,2,1,13,3,,,
4.002,1,4,1,1141.19,0.572942019,9,4,1,13,3,,,
-0.185,0,4,1,480.809,-0.038199463,4,12,1,13,2,,,
-0.12,0,4,1,760.351,-0.018610422,2,13,1,13,2,,,
0.154,0,4,1,1062.956,0.02435938,10,4,1,13,2,,,
0.254,0,4,1,617.812,0.037292615,4,11,1,13,2,,,
0.551,0,4,1,725.872,0.087169752,5,11,1,13,2,,,
0.678,0,4,1,846.613,0.113834788,3,8,1,13,2,,,
0.698,0,4,1,720.365,0.144993768,1,8,1,13,2,,,
0.833,0,4,1,725.872,0.149793203,5,11,1,13,2,,,
0.852,0,4,1,1247.689,0.144590581,4,32,1,13,2,,,
0.981,0,4,1,480.809,0.164404223,4,12,1,13,2,,,
0.985,0,4,1,800.119,0.17984298,5,9,1,13,2,,,
0.993,0,4,1,320.841,0.181270537,4,30,1,13,2,,,
0.994,0,4,1,1019.636,0.117230806,4,3,1,13,2,,,
1.057,0,4,1,1110.171,0.145853457,4,23,1,13,2,,,
1.113,0,4,1,617.812,0.22480307,4,11,1,13,2,,,
1.132,0,4,1,731.092,0.277655139,5,14,1,13,2,,,
1.196,0,4,1,938.704,0.137803894,4,9,1,13,2,,,
1.253,0,4,1,739.197,0.201479338,4,31,1,13,2,,,
1.315,0,4,1,731.092,0.2438346,5,14,1,13,2,,,
1.317,0,4,1,1038.589,0.230325289,4,27,1,13,2,,,
1.424,0,4,1,437.385,0.310510249,2,8,1,13,2,,,
1.898,0,4,1,1596.07,0.204151877,10,2,1,13,2,,,
1.929,0,4,1,843.162,0.372897738,9,5,1,13,2,,,
2.021,0,4,1,716.869,0.300744048,4,29,1,13,2,,,
2.055,0,4,1,1126.405,0.361033029,7,1,1,13,2,,,
2.186,0,4,1,1734.874,0.205258216,10,3,1,13,2,,,
2.205,0,4,1,2055.645,0.260761589,4,24,1,13,2,,,
2.427,0,4,1,768.275,0.639694254,5,12,1,13,2,,,
2.565,0,4,1,964.059,0.394858374,4,5,1,13,2,,,
2.676,0,4,1,1032.514,0.379197959,10,7,1,13,2,,,
2.766,0,4,1,759.171,0.411423472,1,1,1,13,2,,,
2.791,0,4,1,1525.931,0.299495654,4,6,1,13,2,,,
2.809,0,4,1,1126.718,0.300492084,10,6,1,13,2,,,
2.826,0,4,1,1141.19,0.501330495,9,4,1,13,2,,,
2.885,0,4,1,1734.874,0.429827175,10,3,1,13,2,,,
2.906,0,4,1,843.162,0.470531088,9,5,1,13,2,,,
3.124,0,4,1,819.012,0.380141154,5,1,1,13,2,,,
3.605,0,4,1,739.197,0.636026817,4,31,1,13,2,,,
-0.221,1,4,2,891.553,-0.047282841,9,19,1,14,3,,,
-0.172,1,4,2,514.986,-0.033411033,6,26,1,14,3,,,
-0.09,1,4,2,779.338,-0.013233348,6,19,1,14,3,,,
0.0035,1,4,2,1022.297,0.000597984,9,20,1,14,3,,,
0.049,1,4,2,568.296,0.006483197,1,6,1,14,3,,,
0.096,1,4,2,1139.045,0.013006368,9,12,1,14,3,,,
0.108,1,4,2,856.756,0.01986755,5,20,1,14,3,,,
0.112,1,4,2,779.338,0.021040766,6,19,1,14,3,,,
0.123,1,4,2,1022.297,0.022790439,9,20,1,14,3,,,
0.236,1,4,2,985.681,0.031274848,6,17,1,14,3,,,
0.261,1,4,2,940.137,0.042117153,6,7,1,14,3,,,
0.331,1,4,2,1246.204,0.044657312,9,21,1,14,3,,,
0.331,1,4,2,850.413,0.051477449,9,7,1,14,3,,,
0.351,1,4,2,388.876,0.081951903,6,28,1,14,3,,,
0.446,1,4,2,1478.121,0.045654622,1,12,1,14,3,,,
0.448,1,4,2,611.294,0.094038623,6,20,1,14,3,,,
0.478,1,4,2,838.723,0.062255796,5,19,1,14,3,,,
0.665,1,4,2,985.681,0.107413988,6,17,1,14,3,,,
0.704,1,4,2,1078.139,0.091286307,2,4,1,14,3,,,
0.76,1,4,2,580.066,0.12982576,6,21,1,14,3,,,
0.761,1,4,2,910.025,0.14933281,5,12,1,14,3,,,
0.777,1,4,2,1323.696,0.11167002,9,17,1,14,3,,,
0.793,1,4,2,514.986,0.153980583,6,26,1,14,3,,,
0.802,1,4,2,757.37,0.124805478,9,3,1,14,3,,,
0.819,1,4,2,1323.696,0.087118392,9,17,1,14,3,,,
0.863,1,4,2,650.931,0.183773424,6,25,1,14,3,,,
0.885,1,4,2,1202.878,0.119691642,9,1,1,14,3,,,
0.896,1,4,2,1214.754,0.112945922,9,10,1,14,3,,,
0.904,1,4,2,1452.799,0.107121697,9,24,1,14,3,,,
0.914,1,4,2,1249.323,0.124914582,1,15,1,14,3,,,
0.935,1,4,2,1235.412,0.140601504,6,14,1,14,3,,,
0.952,1,4,2,821.683,0.182340548,6,8,1,14,3,,,
0.957,1,4,2,900.771,0.136616702,6,29,1,14,3,,,
0.964,1,4,2,838.723,0.237848507,5,19,1,14,3,,,
0.974,1,4,2,1249.323,0.101447766,1,15,1,14,3,,,
1.012,1,4,2,1078.139,0.170198453,2,4,1,14,3,,,
1.023,1,4,2,1638.154,0.122617763,1,13,1,14,3,,,
1.032,1,4,2,594.215,0.141195786,2,8,1,14,3,,,
1.036,1,4,2,922.471,0.176550784,5,18,1,14,3,,,
1.04,1,4,2,941.236,0.147246213,9,2,1,14,3,,,
1.049,1,4,2,737.898,0.114120975,9,8,1,14,3,,,
1.056,1,4,2,1077.023,0.169257894,9,23,1,14,3,,,
1.072,1,4,2,642.32,0.227697536,5,15,1,14,3,,,
1.079,1,4,2,953.313,0.199004058,9,5,1,14,3,,,
1.091,1,4,2,1312.77,0.172735909,9,11,1,14,3,,,
1.092,1,4,2,534.329,0.239316239,6,22,1,14,3,,,
1.1,1,4,2,924.495,0.171366256,9,22,1,14,3,,,
1.116,1,4,2,910.025,0.1443539,5,12,1,14,3,,,
1.129,1,4,2,1540.237,0.140580252,2,9,1,14,3,,,
1.148,1,4,2,841.3,0.213184773,5,14,1,14,3,,,
1.16,1,4,2,1149.353,0.120833333,6,9,1,14,3,,,
1.168,1,4,2,858.131,0.164044944,1,3,1,14,3,,,
1.176,1,4,2,800.056,0.158618829,5,9,1,14,3,,,
1.178,1,4,2,1164.434,0.158375908,6,1,1,14,3,,,
1.202,1,4,2,884.027,0.20652921,2,1,1,14,3,,,
1.203,1,4,2,489.779,0.205430328,2,7,1,14,3,,,
1.216,1,4,2,969.104,0.161080938,6,24,1,14,3,,,
1.218,1,4,2,925.574,0.159549384,9,18,1,14,3,,,
1.249,1,4,2,841.3,0.160643087,5,14,1,14,3,,,
1.255,1,4,2,1312.77,0.128770778,9,11,1,14,3,,,
1.268,1,4,2,1031.484,0.212573345,5,16,1,14,3,,,
1.313,1,4,2,499.535,0.229064899,2,5,1,14,3,,,
1.326,1,4,2,611.294,0.223044575,6,20,1,14,3,,,
1.327,1,4,2,893.443,0.237133667,5,22,1,14,3,,,
1.333,1,4,2,1624.539,0.189481166,6,3,1,14,3,,,
1.38,1,4,2,1463.781,0.167577413,1,4,1,14,3,,,
1.395,1,4,2,725.841,0.281932094,6,15,1,14,3,,,
1.397,1,4,2,737.898,0.30723554,9,8,1,14,3,,,
1.405,1,4,2,678.051,0.208055679,1,9,1,14,3,,,
1.433,1,4,2,839.244,0.236156889,5,5,1,14,3,,,
1.447,1,4,2,1084.724,0.206566738,5,11,1,14,3,,,
1.448,1,4,2,1164.434,0.156439067,6,1,1,14,3,,,
1.453,1,4,2,891.553,0.237806874,9,19,1,14,3,,,
1.454,1,4,2,683.38,0.258903134,1,17,1,14,3,,,
1.467,1,4,2,1266.522,0.154893887,1,5,1,14,3,,,
1.499,1,4,2,1041.39,0.219023963,9,4,1,14,3,,,
1.515,1,4,2,678.051,0.228128294,1,9,1,14,3,,,
1.525,1,4,2,499.535,0.434968625,2,5,1,14,3,,,
1.527,1,4,2,1077.382,0.290967988,9,15,1,14,3,,,
1.553,1,4,2,1624.539,0.223324705,6,3,1,14,3,,,
1.595,1,4,2,1149.839,0.220364742,6,18,1,14,3,,,
1.602,1,4,2,1006.787,0.200475535,9,13,1,14,3,,,
1.607,1,4,2,1178.766,0.20802589,5,1,1,14,3,,,
1.632,1,4,2,620.452,0.276563294,6,10,1,14,3,,,
1.632,1,4,2,1125.991,0.253416149,6,13,1,14,3,,,
1.635,1,4,2,1702.087,0.198013806,5,3,1,14,3,,,
1.638,1,4,2,701.147,0.281443299,6,4,1,14,3,,,
1.666,1,4,2,1214.754,0.21391885,9,10,1,14,3,,,
1.687,1,4,2,1452.799,0.208117444,9,24,1,14,3,,,
1.709,1,4,2,1425.042,0.187226117,1,1,1,14,3,,,
1.709,1,4,2,1078.996,0.235205065,9,16,1,14,3,,,
1.715,1,4,2,1101.724,0.308675306,1,2,1,14,3,,,
1.749,1,4,2,1556.347,0.229798975,1,8,1,14,3,,,
1.756,1,4,2,1161.672,0.326576158,5,13,1,14,3,,,
1.757,1,4,2,821.683,0.273377937,6,8,1,14,3,,,
1.766,1,4,2,683.38,0.365858711,1,17,1,14,3,,,
1.767,1,4,2,480.07,0.395390468,6,5,1,14,3,,,
1.779,1,4,2,1041.39,0.226335878,9,4,1,14,3,,,
1.781,1,4,2,1190.07,0.231118609,6,2,1,14,3,,,
1.782,1,4,2,1463.781,0.196385277,1,4,1,14,3,,,
1.789,1,4,2,757.37,0.328799853,9,3,1,14,3,,,
